;ExecutionNumber;KataInfo;KataNumber;AthleteNumber;Frame;N_ELEM;S;A;STR;BLK;REY;HKD;FUD;UHD;DZKD;KOKD;NKSD;UPP;MDL;LOW;SIML;L;R;HND;UPA;SD;CRCL;OUTS;DW;SWNG;MVFRW;MVBCK;MVLFT;MVRHT;ROT45;ROT180;FSTF;FSTHMR;HNDKNF;ERRD;ERRM;ERRS;ERRB;Time;X_24;Y_24;Z_24;X_26;Y_26;Z_26;X_28;Y_28;Z_28;X_30;Y_30;Z_30;X_32;Y_32;Z_32;X_23;Y_23;Z_23;X_25;Y_25;Z_25;X_27;Y_27;Z_27;X_29;Y_29;Z_29;X_31;Y_31;Z_31;X_0;Y_0;Z_0;X_5;Y_5;Z_5;X_2;Y_2;Z_2;X_12;Y_12;Z_12;X_14;Y_14;Z_14;X_16;Y_16;Z_16;X_18;Y_18;Z_18;X_20;Y_20;Z_20;X_22;Y_22;Z_22;X_11;Y_11;Z_11;X_13;Y_13;Z_13;X_15;Y_15;Z_15;X_17;Y_17;Z_17;X_19;Y_19;Z_19;X_21;Y_21;Z_21
257;2;Тайкёку соно ичи (№1);1;2;257;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.283333333333334;-0.035503426218425505;0.005499655513959811;-0.07293420884429214;-0.15658790379413756;-0.21448140008423516;-0.2201246245956332;-0.1814968225741782;-0.46401232046748936;-0.4001473373192166;-0.16417112467083128;-0.5083599353901749;-0.41821163079715173;-0.31582478335290154;-0.5251099909854263;-0.42389564506861444;0.035503426218425505;-0.005499655513959922;0.07293420884429214;0.019400391116786375;-0.17523570259429927;0.2748108258350692;0.0559757473791922;-0.45551873223093625;0.26217588150504323;0.06365010082617584;-0.504183434091254;0.22016012957907005;0.029762897912065656;-0.49943548401549687;0.3710264664084564;-0.024834890727337466;0.48989940925096764;0.14561609838179024;-0.033026371170803426;0.5208327625644971;0.11825631499071854;-0.007622763169008229;0.5211645368001729;0.1509771943345175;-0.050613657661863654;0.403376322465428;-0.08938226446347475;-0.09017178718336538;0.31423947853637957;-0.18757917134384083;-0.11233639516396954;0.27482278048491293;0.006925671339002015;-0.11478337998581223;0.2664265275481328;0.03977124825678224;-0.10568280563382504;0.27887619939984076;0.06015122793716099;-0.09816006665172816;0.2699254035575316;0.01165492526844858;0.07424318174279554;0.39388441367709237;0.16684061090957503;0.018405174575502947;0.3400224205339982;0.3229812266458234;-0.13768308718222744;0.32149223797463733;0.4429780928911988;-0.1632091627572001;0.3029710053990178;0.48726001384052786;-0.17093643462379426;0.31059853594841536;0.4847584409228851;-0.17115620205223592;0.3120993612558196;0.4854021513322424
258;2;Тайкёку соно ичи (№1);1;2;258;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.3;-0.03560606038315561;0.00554191011099181;-0.07290197683288291;-0.16064684101823623;-0.21340479220859948;-0.21958544573148764;-0.1839781114772221;-0.4618316602710342;-0.40321464193834533;-0.16585778809618557;-0.5056860681397704;-0.42236758357497184;-0.31981228684516294;-0.5228138509808736;-0.42786599734002184;0.035606060383155835;-0.00554191011099181;0.07290197683288291;0.017043634360147886;-0.1731613522941436;0.27740942864410556;0.054687905270567105;-0.453603791990446;0.2622107858840135;0.062300270876265884;-0.5019475676239635;0.2196961855800641;0.02823783967692539;-0.49766724135421536;0.370495789460362;-0.023626046734370965;0.490239133751048;0.14421011269632444;-0.03183248798319638;0.5210148002715681;0.11688058853891281;-0.006556931455154569;0.5213151300038011;0.14891541664556573;-0.04878909640678075;0.40275258342343623;-0.08960015210735328;-0.08359385854066836;0.31397964520591237;-0.1824758678111138;-0.10680944003584902;0.2767246035688976;0.010024392698688267;-0.10909479967272762;0.26772956852293406;0.03658137638860204;-0.10003195868677017;0.2796423183769986;0.057904355424055254;-0.09532552931694571;0.273093908076277;0.020607602257626922;0.07444956916765011;0.3943472756991734;0.16468540902401063;0.012764927232597367;0.3414157906135459;0.3211343474152599;-0.1401847477288598;0.32276039663141265;0.44763875069851533;-0.16274136149941776;0.3048192575594305;0.49515831716911674;-0.1708969115600636;0.3116477980803377;0.4947764466819473;-0.16916093920737474;0.31207226317982084;0.4849168883133679
259;2;Тайкёку соно ичи (№1);1;2;259;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.316666666666667;-0.03602785676868914;0.00555765961376542;-0.07266799247441735;-0.16514083107500177;-0.2124236508456661;-0.21823520624713932;-0.18672511543481685;-0.45956570181204837;-0.40569235795614667;-0.16781539043833615;-0.5029004331013561;-0.4258987434774717;-0.32361493859316304;-0.5204830202389152;-0.4304142000308655;0.03602785676868914;-0.00555765961376542;0.07266799247441735;0.015060207843331286;-0.1712545998231147;0.2796980374974236;0.05352944126320658;-0.451700838479167;0.2627646920123201;0.06129113692420307;-0.4995803524117974;0.21991104953966278;0.027011720472138956;-0.4959010111074703;0.3705949346974924;-0.022230075486082246;0.49085710000769256;0.14235622464980313;-0.03047827942457193;0.5214212285469689;0.11502583946731537;-0.005216454635426082;0.5217521263251691;0.14639549137422136;-0.047691145900647935;0.4020768384310418;-0.08951612258659747;-0.07865816898923894;0.31262969808704366;-0.1774634093623364;-0.10286085955047297;0.27799506373183236;0.015056752036943344;-0.10519727939244561;0.2688024622155831;0.037985026360455976;-0.096165297487383;0.28020902989626395;0.06008893427861928;-0.0940774051135449;0.27617924582119724;0.03327604577211396;0.07552289338304385;0.39474172319890877;0.16138942696092684;0.009382245984436155;0.3418275886365644;0.31722837367748546;-0.1405285474590987;0.32336489727857487;0.4497822153740305;-0.16049573868256073;0.305796991945528;0.5002791694325515;-0.16930348552477437;0.3121481497470102;0.5017922345576578;-0.1659683651710544;0.3117059387820643;0.4833060346951994
260;2;Тайкёку соно ичи (№1);1;2;260;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.333333333333333;-0.03673713141120216;0.0055408666682083;-0.07222403528842936;-0.17014765304108703;-0.21167811507053497;-0.21600903901624857;-0.18989238907213735;-0.4573201685700405;-0.40746921218171117;-0.17020723496065115;-0.5000953895418233;-0.42869477587712623;-0.32737362941969805;-0.5182321604010975;-0.43125443240403083;0.036737131411202384;-0.005540866668208189;0.07222403528842936;0.013433365912719708;-0.1696248119434397;0.2816699686028228;0.05246579759315617;-0.4498798944931034;0.2640245010397413;0.06064257198648271;-0.4971844111632251;0.22098145027514704;0.026064664834029916;-0.49422218596139617;0.37152186766502293;-0.020737971197258176;0.49162559133750305;0.14033103417036585;-0.029052415132615916;0.5219383943695206;0.1129948813388646;-0.003697135572552135;0.5223656509148684;0.14371185300076483;-0.04749251880689487;0.40128865949299797;-0.08916015677763056;-0.07556816744780481;0.3105626977562621;-0.17309222651515377;-0.10064979767755489;0.2788700115788485;0.020251501882626144;-0.1032009264332574;0.26976707052800797;0.04165871084268424;-0.0942074072654635;0.2806984876509224;0.06429785881150263;-0.09447356606321944;0.2791288472596348;0.0467107050251796;0.07717756854952684;0.39500697757416403;0.15731024857168396;0.007719136293105722;0.34151941095582994;0.3122551797270843;-0.13915844622456897;0.32349681872496383;0.45026262854316457;-0.15697564503718886;0.30615292047652876;0.5033455210626316;-0.16657476826101814;0.3122954343272093;0.5064454541665926;-0.16200288916142203;0.3111905080770191;0.48120636173871567
261;2;Тайкёку соно ичи (№1);1;2;261;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.3500000000000005;-0.03768696926469106;0.005482814177627193;-0.07155303835631166;-0.17566791146224414;-0.2112958417530052;-0.2128926710912431;-0.19357669491189933;-0.45521228783350354;-0.40847647189758884;-0.1731387951506531;-0.4973735839436249;-0.4307148625688697;-0.33116303714154505;-0.5162031506996682;-0.43025610720707697;0.037686969264691283;-0.005482814177627304;0.07155303835631166;0.012154692995882455;-0.16837910326307431;0.2833241606074921;0.051510953458250075;-0.4482113609979545;0.2661635641375515;0.06038126292608337;-0.49487478218687053;0.22306522951060348;0.025395613740070155;-0.4927274770383675;0.37345856730178006;-0.019242555392484872;0.4924073278886638;0.1383468490787889;-0.027643792241467402;0.5224497868098466;0.1110340022875187;-0.002101679654157751;0.5230365839857836;0.14108168704509705;-0.048246448879739834;0.4003363630093456;-0.08854632906447613;-0.07429020224832383;0.3080802379976879;-0.16970681165267365;-0.10022594904478965;0.27949518513159366;0.02424578428383839;-0.10317063781656177;0.2706652460314144;0.0455771073904625;-0.0942496685210632;0.28114008369066656;0.06848495124609144;-0.09649502365153584;0.28183183450337557;0.05859550093186705;0.07916256852498726;0.3951059729711638;0.15270671078470777;0.007257807213702616;0.3407345239322017;0.3069950167576003;-0.13646253091782;0.3233370579126865;0.4497639860649203;-0.15261502863546306;0.3061233496594755;0.5049597915215429;-0.16301202587066888;0.31224788731586006;0.5092286502127177;-0.15757873379193943;0.31068354458978453;0.4790890195843014
262;2;Тайкёку соно ичи (№1);1;2;262;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.366666666666666;-0.0388039298469367;0.005377350069858289;-0.07064103036590552;-0.18159106059400365;-0.2113684025036618;-0.20892472068078494;-0.19777986666592562;-0.4533559701414321;-0.4086804800541177;-0.1766239042695481;-0.494836850701727;-0.43196655240853854;-0.33494427493007595;-0.5145425502978668;-0.42742720981488525;0.0388039298469367;-0.005377350069858289;0.07064103036590641;0.011253257174889786;-0.1676203475076945;0.28464547867620205;0.050734879320104787;-0.446778499755547;0.26932457662955755;0.06054558205332272;-0.4927798181470554;0.226290909110471;0.025039036003401627;-0.4915227169600561;0.3765624287368263;-0.017814477160225994;0.4930708938988446;0.13650000339557344;-0.026314045300341427;0.5228470900860526;0.10926977997604403;-0.0005174492926467433;0.5236461332295611;0.13860685163786535;-0.04985526683383612;0.39918902484638197;-0.08771602249973487;-0.07441945213691814;0.3053492216819855;-0.1677332135968328;-0.10132575662140342;0.2798404059248507;0.025929900707938103;-0.10486154411962612;0.2713715772884612;0.04798240992833591;-0.09606874794039344;0.28141321335765956;0.07097296932781383;-0.09976118217174545;0.28404488298818664;0.06710577211978652;0.08125645467298193;0.39502568548991046;0.14774485962283546;0.007621526967777736;0.33968570452982116;0.30194677871892317;-0.13274155324908854;0.3230473241421741;0.44875511210938424;-0.1477517183759045;0.30591470156154854;0.5055446501931335;-0.15876485148796604;0.3121133822530502;0.5104038980131174;-0.15288078366818736;0.31030654583261275;0.4772269428911855
263;2;Тайкёку соно ичи (№1);1;2;263;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.383333333333334;-0.040003461792115225;0.005226417188662236;-0.06947445625228799;-0.18770134885541623;-0.21194305266813218;-0.2041696675310769;-0.2024156430053683;-0.4518588597719559;-0.40806145448693076;-0.18059182666168572;-0.49258567556448235;-0.43246879343601474;-0.3385834201161755;-0.5133877149700968;-0.42288807581801535;0.040003461792115225;-0.00522641718866218;0.06947445625228799;0.010791022295582708;-0.1674499558298262;0.2855984212034066;0.05024173789506392;-0.44568810029319755;0.2736113125285371;0.0611715376379931;-0.49104963738455615;0.23075851066339048;0.02505805387133364;-0.49072520095261785;0.38096314000189135;-0.01648816922569729;0.4935008916566592;0.13476607919289219;-0.025087259847367704;0.5230331066261552;0.1077011577992657;0.0010072307193655927;0.5240803988988788;0.1362751860788407;-0.052121689490542744;0.3978368816924752;-0.0867356558486998;-0.07540255749715308;0.3024434977229262;-0.16746444888546552;-0.10344974446617239;0.2797831208772502;0.024816442175225717;-0.10776553776688469;0.27169843956407436;0.047902204677704674;-0.09915801222381138;0.2813602950318975;0.07092243017966915;-0.10359779576827055;0.28549929869452373;0.07130615896193593;0.08329658837077614;0.3947707423710781;0.14249184593826225;0.008617758957188526;0.33853871251172596;0.2973184657091261;-0.12822041853690247;0.3227471356584347;0.44749858959443234;-0.14263144727973298;0.30567962955410877;0.5053449928652336;-0.15382751425782049;0.3119302826350816;0.5099913759379531;-0.1479832052768033;0.3101334017078812;0.47571353303176167
264;2;Тайкёку соно ичи (№1);1;2;264;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.4;-0.041217469572689236;0.005043077291028708;-0.06803226521245431;-0.19368498140718216;-0.21303324168944748;-0.19870050551270335;-0.2073083587940907;-0.4508213390448949;-0.40658847511383645;-0.18488391932950354;-0.4907234005131572;-0.43220673390343567;-0.341876158052401;-0.5128560490094198;-0.41683529570283007;0.04121746957268946;-0.005043077291028819;0.06803226521245431;0.010871827553870839;-0.1679648501310499;0.28612136638849606;0.050164144687823375;-0.4450713310087561;0.2790709939592464;0.062296350700485004;-0.4898670121004806;0.23652797756756527;0.025528479887512168;-0.4904594574969555;0.38673856777059346;-0.015226327029064235;0.49360246138903696;0.13303583014640896;-0.02391707313485103;0.5229237111350238;0.10623712618874581;0.0024991393119089267;0.5242347887885501;0.13399357697057113;-0.05477357712496822;0.3962985093807275;-0.08568923922081861;-0.07676327476055844;0.29944069725001365;-0.1688421824193025;-0.10600055388952234;0.2792266369257167;0.021305295613126773;-0.11123141034023631;0.27153055504731194;0.04549261578869235;-0.10283974650904404;0.28090191813273513;0.06861532011090432;-0.10726928541234493;0.28604862370868567;0.07149596538550629;0.08522711085596235;0.3943563509698982;0.13691223305297218;0.010235128071094612;0.33740000242666324;0.293080370022766;-0.12306611917977772;0.32250188412007597;0.446081921179335;-0.13741567349956063;0.3055086760831903;0.5044556802098663;-0.14804883075267838;0.3116629982732376;0.5077920930061399;-0.14287472466446305;0.3101872900835325;0.4745038114730207
265;2;Тайкёку соно ичи (№1);1;2;265;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.416666666666667;-0.04240342563714061;0.004849017255638577;-0.06629369385822326;-0.199112887523202;-0.21462635909185496;-0.1926258184113374;-0.21215784619045186;-0.45032424706199786;-0.40422401106319317;-0.189217490889513;-0.48935268336239474;-0.4311283906128862;-0.3445253078972794;-0.5130243691993526;-0.40951263331183796;0.04240342563714061;-0.004849017255638632;0.06629369385822237;0.011676982231535238;-0.16923731776727635;0.286111879192009;0.050682088402732806;-0.44506945038218776;0.2856542349954072;0.06398323421252572;-0.48944256876263814;0.24357488771602398;0.026554391578127445;-0.49084274210935636;0.393883126103848;-0.013869742257272222;0.4933143735395715;0.13115079246687245;-0.022634111366149456;0.5224653110630271;0.10473155048417215;0.004095184015166176;0.5240321917786908;0.13161662580374056;-0.05741078815980294;0.3946436262800399;-0.0847082535000867;-0.07803059467274442;0.29645853033199177;-0.1716660394923224;-0.10828092134618705;0.2781390973374862;0.016280882208245195;-0.1144717975314733;0.2708470728387862;0.04158587610919806;-0.1062895039950722;0.2800438668710774;0.06498929879205306;-0.1100631476864502;0.28569566130682467;0.06878095571666432;0.08712419237849511;0.39381170168351975;0.13089068323955022;0.012630315636984024;0.33632358386039374;0.28902502972844335;-0.11737243767144823;0.32233366451739465;0.4444304501395573;-0.132158326778403;0.3054424254937341;0.5028299680381192;-0.14112180148622455;0.31121924349612584;0.5033969134416916;-0.13745511709426728;0.3104521277954073;0.47342898983767334
266;2;Тайкёку соно ичи (№1);1;2;266;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.433333333333333;-0.04354149640630345;0.0046654130472932875;-0.06425785924820637;-0.2034919558888164;-0.2166824663782161;-0.1861033241174903;-0.21656104913477847;-0.4504238688400037;-0.400937664667806;-0.19320616328155849;-0.4885723760341348;-0.42917404808229787;-0.34616314205950727;-0.5139175784822724;-0.401171067511239;0.043541496406303226;-0.0046654130472932875;0.06425785924820637;0.013428915576173983;-0.17128803572967138;0.28543379579052797;0.05198508651107048;-0.4458150965519393;0.2931981222449176;0.06629017606126553;-0.48998741091749876;0.2517698211573407;0.02825127590407872;-0.4919758694846579;0.4023122973371862;-0.012155878473949278;0.492632433896831;0.1289544996192502;-0.020967228185106768;0.5216607394522276;0.10303389968395837;0.00601704476699938;0.5234524035197338;0.12898808690754748;-0.059536667708242064;0.3929999802107481;-0.08397417163250598;-0.07871684296755177;0.2936394452048591;-0.17578046767772992;-0.1096207446690256;0.2765939658389107;0.010700625665135632;-0.11674214942274919;0.26974459569567466;0.037219126558563076;-0.10874798915463013;0.2788959158712895;0.06117002771487279;-0.11139115203101713;0.28457410753911583;0.06448651754924395;0.08917179842960143;0.39319082027267427;0.12428476038460445;0.01606154488701672;0.3353326951667549;0.2848563023594739;-0.11117462541236467;0.32223865314106914;0.4423343290237156;-0.12681457566921517;0.3054874437323304;0.5003030558353068;-0.13260905731188344;0.31047242556282095;0.4962210672280092;-0.131569281215016;0.3108854551154975;0.4722174525199847
267;2;Тайкёку соно ичи (№1);1;2;267;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.45;-0.04464129388946625;0.004501235882223731;-0.06194795502985695;-0.2064242867064212;-0.21913508864788472;-0.1792764427157536;-0.22014016852703855;-0.4511606579271164;-0.39668185026978353;-0.19648247288500298;-0.4884706833103826;-0.42627495840806073;-0.34648613652038707;-0.5155281439598355;-0.39199550756000257;0.04464129388946625;-0.00450123588222362;0.06194795502985695;0.01624587789840981;-0.17406899035822943;0.2839675206456427;0.054163627472377796;-0.4474003803751544;0.3014684948877786;0.06918076398428807;-0.4916454342199555;0.2609312957763539;0.030643166902144525;-0.4939321621105109;0.41189477542005726;-0.009845616991773776;0.49161883229202674;0.12637498956392612;-0.01867714068087678;0.5205755563728263;0.10107486015112421;0.008459447768040418;0.5225436456137498;0.12601553784307118;-0.06075686543449188;0.3915191993213126;-0.08365007906816135;-0.07849966738008973;0.2911427503067777;-0.1810200650827074;-0.1096772202538494;0.2748156484235036;0.005572175824280379;-0.11767617463201652;0.26847391563533696;0.033607120447257444;-0.10987143385833065;0.27770250742747127;0.058430965075396024;-0.11104984245183114;0.2829607810106679;0.06006782039015235;0.09157161058548913;0.39257029613249084;0.1169967908913927;0.020733551886150448;0.33443446726795734;0.2803124042550964;-0.1045362238179981;0.32218977780084135;0.43952177917010005;-0.12132637317064154;0.3056190118925217;0.4966623668950252;-0.12204776623215374;0.3092706309717256;0.48560237003927664;-0.12511757862672823;0.31141881859857323;0.4705592613038121
268;2;Тайкёку соно ичи (№1);1;2;268;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.466666666666668;-0.04574962395468152;0.004350794515906142;-0.05939486256051563;-0.20773808329301713;-0.22190383365535316;-0.17219284289887415;-0.22266741473216856;-0.4525658255883048;-0.39136579759372214;-0.1988134576430236;-0.48911053678563143;-0.4223345255663302;-0.34537728782713617;-0.5178489733038232;-0.3820590822048002;0.04574962395468174;-0.004350794515906142;0.05939486256051563;0.020036181405494125;-0.17745739954381007;0.2816531835122138;0.05715285949944704;-0.44981601854554254;0.3102101954768486;0.0725040614584942;-0.49440340211447165;0.27087946124536355;0.03359383295912788;-0.4967239745843818;0.42245584256658475;-0.00685387550190053;0.49037823898340815;0.12347598924285919;-0.015685112019153014;0.5193133138648072;0.09891719449427949;0.011478802817677769;0.521399494594385;0.12272335583590532;-0.060938503718931614;0.39033174654623704;-0.0838278625413782;-0.07733737585341638;0.2891092913656338;-0.18720333651216325;-0.10855454317653135;0.27312579454589014;0.0018651921976839958;-0.11739232361225094;0.26737011916416153;0.03200677576298183;-0.1098287831020357;0.27677451003285225;0.05804617382738009;-0.1093342743514718;0.28122589130140496;0.057040505962135946;0.09443339999335776;0.39202484179248986;0.10903423552962455;0.026651588350215194;0.33361832629602217;0.2752368056338179;-0.09761694341531246;0.32212755920635017;0.43573697376971054;-0.11570411039121087;0.30577573014019443;0.4917153246782018;-0.10906498415638133;0.30743662157814455;0.4709161444390597;-0.11814227398620147;0.31195324291468607;0.468171733792599
269;2;Тайкёку соно ичи (№1);1;2;269;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.483333333333332;-0.0469366642057083;0.00420401896642042;-0.05662172920200792;-0.20750604647769366;-0.22491814529579923;-0.1647839194541758;-0.22409907733753887;-0.45466531788823583;-0.3848664520566256;-0.20013365038662223;-0.49052747022313514;-0.4172217356065957;-0.3429229777088285;-0.5208814349849482;-0.3713239650016771;0.0469366642057083;-0.00420401896642042;0.05662172920200792;0.024547642705490924;-0.18126699223298193;0.278491888121164;0.06077345482267882;-0.452906844900593;0.31915843394149235;0.07606488952157875;-0.49806383933636883;0.28141387950881125;0.036873174876777215;-0.5002743664120065;0.4337407540681859;-0.0032859613408782185;0.48902166906726574;0.1204366809690196;-0.012107591531728135;0.5179820733360759;0.0967355554780367;0.01496486565420696;0.5201258889795134;0.1192455900189966;-0.0602429154238715;0.3895248019720754;-0.08448440961524017;-0.07553393682561205;0.2875898420538362;-0.19405247296295514;-0.10669799000394953;0.2718344576366952;0.00034515859955774886;-0.11636602338098112;0.2667387616851503;0.03345258001422735;-0.1091580528981948;0.2763893405298522;0.061017155639231824;-0.10688995568479975;0.2797231987574653;0.056687658760564474;0.09772248885198276;0.39159924812104596;0.10053045966367957;0.033580126985575776;0.33284665357283294;0.2695942550520831;-0.09066230034752976;0.32195761505496867;0.4308134984693899;-0.11004973630491843;0.3058577622282127;0.48535543688138727;-0.09345943863745365;0.3047737416334757;0.4517059565679924;-0.11082824738350583;0.31236123161262075;0.4648568805217348
270;2;Тайкёку соно ичи (№1);1;2;270;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.500000000000001;-0.04827011570149353;0.004058089009046251;-0.05363577781963702;-0.2060148702468958;-0.22812893137326407;-0.15687054681574164;-0.2245677316984651;-0.4574819627806809;-0.3770202341032709;-0.2005522541583129;-0.49274328032226716;-0.41073968705385333;-0.3393987607252058;-0.5246040696659149;-0.35961323733548234;0.04827011570149331;-0.00405808900904614;0.05363577781963702;0.029479292587145434;-0.18528528605381028;0.27455910723154275;0.06477214064618186;-0.456404666389255;0.32804540553483275;0.07964771172120555;-0.5023091415941969;0.29227974807996304;0.040259276346931605;-0.5044316519512976;0.4453872179599445;0.0005829630420501886;0.4876436104587092;0.1175281812517932;-0.008245331237845432;0.5166720306910384;0.09480481508824568;0.018658920503682674;0.518819603757644;0.11581890699908648;-0.05916351958064281;0.3891373218244928;-0.08533143979226665;-0.07380020370234153;0.2865330421311859;-0.20098439955746716;-0.10474396543555442;0.2711854307961181;0.0015881813539859735;-0.11526449837659936;0.2668081781031987;0.038721346403470136;-0.10858532652415787;0.2767468132097579;0.06801202005182372;-0.10451405739674158;0.2787314920454682;0.05992472129682369;0.10125862214536663;0.39129756302077323;0.09174752932382457;0.04106670134940171;0.3320495779868601;0.26352004110617333;-0.08398356420400166;0.3215615440482982;0.42478547919863896;-0.1045703614736948;0.30572839412975883;0.4776880126910408;-0.07529489511232246;0.3010851879950234;0.42789695523383653;-0.10348125784709761;0.31249078628352245;0.4606073002642441
271;2;Тайкёку соно ичи (№1);1;2;271;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.516666666666667;-0.04979833554156454;0.003919911992214864;-0.050429249958839684;-0.20369685212718558;-0.23148789747181697;-0.14818433572804768;-0.2243382411157986;-0.4610119330376864;-0.36761736071210915;-0.200328072014895;-0.4957566855281339;-0.402623416505401;-0.3352289219779019;-0.5289265519633661;-0.3466175319425213;0.04979833554156454;-0.003919911992214864;0.050429249958838795;0.03455588139267074;-0.18930260309764158;0.27002939742620935;0.06885177572677192;-0.46000683068034987;0.3365801170306648;0.08299800205457575;-0.5067804371404527;0.3031405539719474;0.043603704302652035;-0.5090017560317381;0.456898233128447;0.004372189132426874;0.4863161454599425;0.11509362779161592;-0.004520107541448937;0.5154490624867525;0.09348781646012316;0.02221049577793721;0.5175603946337932;0.1127694750016035;-0.05846371305980891;0.38916324830703775;-0.08574645289162497;-0.07308072521673381;0.28586455843168246;-0.2071545528191967;-0.10332483184620833;0.2713516038237833;0.005957673643313122;-0.11474247946216565;0.2677170675433478;0.04832665568415084;-0.10880771078705331;0.27794443381856093;0.07934150316135291;-0.1029421986031469;0.27843943874132937;0.06726021364036239;0.10475580415271168;0.3910966151681389;0.08304969830610709;0.04851094017104196;0.33115224983716096;0.25734252410400504;-0.07793798779152405;0.3208239706313405;0.4179542052184866;-0.09956240331610777;0.3052339824553416;0.4691116147232792;-0.054982378254000874;0.2962271504366032;0.4000072076699146;-0.09648157980820837;0.3121838021887985;0.45568654566946787
272;2;Тайкёку соно ичи (№1);1;2;272;5;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.533333333333334;-0.05153995661534916;0.0037993257814025183;-0.04699787343262418;-0.20099974883229588;-0.23491414183479115;-0.13846146665067316;-0.22368975407459946;-0.465171543652223;-0.35647802717151134;-0.19975500327385487;-0.49949409107766995;-0.39264368295887575;-0.33086179102458346;-0.5336650402618915;-0.3320353367261184;0.051539956615348936;-0.0037993257814024073;0.04699787343262418;0.03958683821918196;-0.19309706213499345;0.2651450517061651;0.0727524893146374;-0.46341875718387376;0.3443515234199337;0.08588355615991405;-0.5111116216481493;0.3134839024327043;0.04689857134259756;-0.5137544766569822;0.4675799155973852;0.007726031103464148;0.48510209684405914;0.1134684131921988;-0.0013252404198773604;0.5143686399239826;0.09313810196076489;0.025297704250543118;0.5164211481742091;0.11042853715359069;-0.05888123835088521;0.38956631669007147;-0.08501331593258765;-0.07415706318981385;0.28555809559960854;-0.21178433858110068;-0.10286106203689727;0.27242097077040484;0.013418777977136642;-0.11524136633475579;0.26948725180445754;0.06233207391337903;-0.11028615362511185;0.2799445038260724;0.09478841457022469;-0.10263326044045207;0.2789106405990358;0.07862543072525074;0.10791880758034833;0.3909776895017024;0.07481852728831306;0.055305068488109566;0.3301368403163344;0.2514759809905778;-0.07283227152323724;0.3196760980441118;0.4108212377491629;-0.09528590379493806;0.3042555414799677;0.46024527202633436;-0.033282207221544846;0.29020558178763345;0.3692550799693244;-0.0901683110358591;0.31132405021642895;0.45055999141251224
